"","Breeding_system","IMPUTED_Compatibility","Autonomous_selfing_level","Autonomous_selfing_level_fruit_set","Flower_morphology","Flower_symmetry","Flowers_per_plant","Flowers_per_inflorescence","Floral_unit_width","Corolla_diameter_mean","Corolla_length_mean","STYLE_IMPUTED","OVULES_IMPUTED","life_form","lifespan","IMPUTED_plant_height_mean_m","Clusters"
"Arctotheca calendula","Hermaphrodite","self_compatible","none",0.303874493026319,"Capitulum","actinomorphic",-0.231904005618571,-0.164819631826118,-0.0908450065468281,1.06256141685845,-0.403380902247992,-0.621041677450426,-0.0922885904832204,"herb","Short lived",-0.396102042899081,1
"Ardisia pusilla","Hermaphrodite","self_compatible","none",0.233021052045009,"Open","actinomorphic",-0.233053560216367,-0.159978429711588,-0.59282468890153,-0.593157330180477,-0.585270736608992,-0.455098788277695,-0.12605171360662,"shrub","Perennial",-0.396102042899081,3
"Ardisia quinquegona","Hermaphrodite","self_compatible","none",0.158376606626954,"Open","actinomorphic",0.340574184083751,0.0143048464114938,-0.59282468890153,-0.61750613528399,-0.555933666550766,-0.455098788277695,-0.12636146702977,"shrub","Perennial",0.224125505971681,3
"Ardisia sieboldii","Hermaphrodite","self_compatible","low",-0.842473958380092,"Open","actinomorphic",5.51356987416497,0.0748198728431192,1.30354299999401,-0.033134812799664,-0.52659659649254,0.429929953976867,-0.125741960183469,"tree","Perennial",1.67132312000346,3
"Arenaria pseudofrigida","Hermaphrodite","self_compatible","none",0.149097216354376,"Open","actinomorphic",-0.228455341825184,-0.164819631826118,-0.258171567331729,-0.271753102814097,-0.233225895910283,-0.399784491886785,-0.120166398566761,"shrub","Perennial",-0.396102042899081,3
"Arenaria yunnanensis","Hermaphrodite","self_compatible","high",0.500003761676703,"Open","actinomorphic",-0.228455341825184,-0.164819631826118,-0.570514480796876,0.0155627974073632,-0.125002353463564,-0.0125844171504139,-0.120166398566761,"herb","Perennial",-0.396102042899081,1
"Argemone subfusiformis","Hermaphrodite","self_compatible","high",0.461296887807996,"Open","actinomorphic",-0.233628337515265,-0.164819631826118,0.18803259476134,1.67128154444629,0.822908626185842,-0.621041677450426,0.00993003915642915,"herb","Short lived",-0.396102042899081,1
"Argusia argentea","Hermaphrodite","self_compatible","none",-0.368094219243784,"Open","actinomorphic",0.225618724304168,0.437910031432872,4.65007421569202,-0.422715694455882,-0.467922456376089,-0.621041677450426,-0.126980973876071,"shrub","Perennial",0.0469176348657486,3
"Arisaema triphyllum","Dioecious","dioecious","none",-0.844229699342505,"Open","zygomorphic",-0.228455341825184,-0.0462101800201317,0.411134675807874,2.15825764651656,6.39695193724872,-0.621041677450426,-0.12636146702977,"herb","Perennial",-0.396102042899081,4
"Aristolochia tomentosa","Hermaphrodite","self_compatible","high",0.547309463152864,"Tube","zygomorphic",-0.228455341825184,-0.164819631826118,-0.632983063489906,-0.120790511172313,1.84970607822374,-0.621041677450426,-0.102820206870336,"vine","Perennial",3.00038215329795,5
"Arjona longifolia","Hermaphrodite","self_incompatible","none",-0.844229699342505,"Tube","actinomorphic",-0.222707568836204,-0.118828211738082,-0.771306353738757,-0.422715694455882,0.206830154963102,0.706501435931418,0.00965973789689595,"shrub","Perennial",-0.396102042899081,3
"Armeria scabra","Hermaphrodite","self_compatible","none",0.17742693261794,"Campanulate","actinomorphic",-0.176725384924371,-0.0220041694474815,-0.481273648378263,-0.520110914869936,-0.286032622015089,-0.178527306323144,-0.12636146702977,"shrub","Perennial",-0.396102042899081,3
"Armeria velutina","Hermaphrodite","self_compatible","none",0.361551508459053,"Open","actinomorphic",-0.205464249869267,-0.0462101800201317,-0.146620526808462,-0.422715694455882,-0.52659659649254,-0.621041677450426,-0.128839494414974,"herb","Perennial",-0.396102042899081,3
"Arnica alpina","Hermaphrodite","self_incompatible","none",-0.844229699342505,"Capitulum","actinomorphic",-0.233513382055485,-0.164819631826118,-0.146620526808462,0.94081739134088,-0.130546150706493,-0.167464447044962,-0.104678727409239,"herb","Perennial",-0.396102042899081,3
"Arnica angustifolia","Hermaphrodite","self_incompatible","none",-0.844229699342505,"Capitulum","actinomorphic",-0.233513382055485,-0.164819631826118,-0.146620526808462,0.94081739134088,-0.110010201665735,-0.0678987135413241,-0.104678727409239,"herb","Perennial",-0.396102042899081,3
"Arnica montana","Hermaphrodite","self_incompatible","none",-0.798580434319778,"Capitulum","actinomorphic",-0.233628337515265,-0.164819631826118,0.18803259476134,-0.422715694455882,-0.150517691628766,0.374615657585957,-0.104678727409239,"herb","Perennial",-0.396102042899081,3
"Arnoglossum atriplicifolium","Hermaphrodite","self_incompatible","none",-0.844229699342505,"Capitulum","actinomorphic",-0.199716476880288,0.558940084296123,-0.72668593752945,-0.325320474041827,0.76423448606939,0.153358472022317,-0.126671220452921,"herb","Perennial",-0.248428816977471,3
"Arnoglossum plantagineum","Hermaphrodite","self_incompatible","none",-0.844229699342505,"Capitulum","actinomorphic",-0.211212022858246,0.316879978569621,-0.59282468890153,-0.033134812799664,-0.0572034755609291,0.263987064804137,-0.125741960183469,"herb","Perennial",-0.396102042899081,3
"Aronia melanocarpa","Hermaphrodite","self_compatible","none",-0.844229699342505,"Open","actinomorphic",0.110663264524585,-0.130931217024407,0.0764815542380725,-0.320450713021124,-0.450320214341153,-0.289155899104965,-0.128777543730344,"shrub","Perennial",-0.292730784753954,3
"Aruncus dioicus","Dioecious","dioecious","none",-0.844229699342505,"Brush","actinomorphic",1.3751733221,16.7769671679717,0.18803259476134,-0.520110914869936,1.18199436369852,-0.621041677450426,-0.127600480722372,"herb","Perennial",-0.351800075122598,4
"Asclepias floridana","Hermaphrodite","self_incompatible","none",-0.844229699342505,"Open","actinomorphic",-0.205464249869267,-0.106725206451757,0.0609353160760433,0.236224592993474,0.025878672129738,-0.0979853328147144,-0.0675083166311842,"herb","Perennial",-0.338316112841055,3
"Asclepias incarnata","Hermaphrodite","self_incompatible","none",-0.844229699342505,"Open","actinomorphic",0.168140994414377,0.0748198728431192,-0.0350694862851946,-0.515241153849233,-0.0572034755609291,-0.621041677450426,-0.0935276041758222,"herb","Perennial",-0.38133472030692,3
"Asclepias purpurascens","Hermaphrodite","self_incompatible","low",-0.387737049115231,"Open","actinomorphic",-0.199716476880288,0.00220184112516868,0.299583635284607,-0.325320474041827,-0.0572034755609291,-0.621041677450426,-0.0266208647753243,"herb","Perennial",-0.396102042899081,2
"Asclepias sullivantii","Hermaphrodite","self_incompatible","none",-0.844229699342505,"Open","actinomorphic",-0.205464249869267,-0.0220041694474815,-0.0350694862851946,-0.646724701408207,-0.303634864050025,-0.621041677450426,-0.0922885904832204,"herb","Perennial",-0.396102042899081,3
"Asclepias syriaca","Hermaphrodite","self_incompatible","none",-0.844229699342505,"Open","actinomorphic",-0.18822093090233,0.0748198728431192,-0.0350694862851946,-0.54445971997345,-0.379911246201412,-0.621041677450426,-0.000601577230686263,"herb","Perennial",-0.292730784753954,3
"Asclepias tuberosa","Hermaphrodite","self_incompatible","low",-0.387737049115231,"Open","actinomorphic",-0.11924765503458,0.0748198728431192,-0.0350694862851946,-0.447064499559395,-0.174551755793832,-0.621041677450426,-0.0860935220202114,"herb","Perennial",-0.396102042899081,2
"Asclepias verticillata","Hermaphrodite","self_incompatible","low",-0.387737049115231,"Open","actinomorphic",-0.225006678031796,0.0264078516978189,-0.0350694862851946,-0.495762109766422,-0.11587761567738,-0.621041677450426,-0.0997226726388313,"herb","Perennial",-0.396102042899081,2
"Asclepias viridiflora","Hermaphrodite","self_incompatible","none",-0.844229699342505,"Open","actinomorphic",-0.205464249869267,-0.106725206451757,0.0588267285990771,0.233239371593484,0.0224752425379648,-0.100978665818424,-0.0829340371040767,"herb","Perennial",-0.338797512548065,3
"Asimina triloba","Hermaphrodite","self_incompatible","none",-0.844229699342505,"Capitulum","actinomorphic",-0.199716476880288,-0.162399030768853,1.30354299999401,0.210353238235472,0.529537925603585,-0.510413084668605,-0.0984836589462295,"herb","Perennial",-0.396102042899081,3
"Aster ageratoides","Hermaphrodite","self_incompatible","none",-0.844229699342505,"Capitulum","actinomorphic",-0.233283471135926,-0.147875424425262,-0.537049168639896,0.088609212717904,-0.174551755793832,-0.399784491886785,-0.113971330103752,"herb","Perennial",-0.396102042899081,3
"Aster asa-grayi","Hermaphrodite","self_incompatible","none",-0.844229699342505,"Open","actinomorphic",-0.232478782917469,-0.164819631826118,-0.425498128116629,0.33209726375304,-0.0572034755609291,-0.399784491886785,-0.0675083166311842,"herb","Perennial",-0.396102042899081,3
"Aster diplostephioides","Hermaphrodite","self_incompatible","none",-0.844229699342505,"Capitulum","actinomorphic",-0.233628337515265,-0.164819631826118,-0.586131626470134,-0.0185255297375558,1.1162793267681,-0.178527306323144,-0.00555763200109351,"herb","Perennial",-0.396102042899081,3
"Aster glehnii","Hermaphrodite","self_incompatible","none",-0.844229699342505,"Capitulum","actinomorphic",-0.225581455330694,0.0143048464114938,-0.258171567331729,0.697329340305744,-0.0618812222779824,-0.399784491886785,-0.107776261640743,"herb","Perennial",-0.292730784753954,3
"Aster iinumae","Hermaphrodite","self_incompatible","none",-0.844229699342505,"Capitulum","actinomorphic",-0.233053560216367,-0.164819631826118,-0.278250754625917,0.65350149111942,-0.555933666550766,-0.621041677450426,-0.0829959877887068,"herb","Perennial",-0.396102042899081,3
"Aster oreophilus","Hermaphrodite","self_incompatible","none",-0.844229699342505,"Capitulum","actinomorphic",-0.231904005618571,-0.164819631826118,-0.278250754625917,0.65350149111942,-0.0228829832350977,-0.178527306323144,-0.0829959877887068,"herb","Perennial",-0.396102042899081,3
"Aster salicifolius","Hermaphrodite","self_incompatible","none",-0.844229699342505,"Capitulum","actinomorphic",-0.232478782917469,-0.130931217024407,-0.838236978052717,-0.568808525076963,-0.233225895910283,-0.399784491886785,-0.104678727409239,"herb","Perennial",-0.38133472030692,3
"Aster satsumensis","Hermaphrodite","self_incompatible","none",-0.844229699342505,"Capitulum","actinomorphic",-0.232478782917469,-0.130931217024407,-0.501352835672451,0.166525389049148,-0.233171427782915,-0.399784491886785,-0.0829959877887068,"herb","Perennial",-0.396102042899081,3
"Aster souliei","Hermaphrodite","self_incompatible","none",-0.844229699342505,"Capitulum","actinomorphic",-0.233973203894604,-0.164819631826118,-0.632983063489906,-0.120790511172313,-0.0572034755609291,-0.178527306323144,-0.00555763200109351,"herb","Perennial",-0.396102042899081,3
"Aster subulatus","Hermaphrodite","self_compatible","none",0.422392367880917,"Capitulum","actinomorphic",-0.222707568836204,-0.118828211738082,-0.637445105110837,-0.130530033213718,0.118818944788425,-0.399784491886785,-0.107776261640743,"herb","Short lived",-0.396102042899081,1
"Aster vestitus","Hermaphrodite","self_incompatible","none",-0.844229699342505,"Capitulum","actinomorphic",-0.234088159354383,-0.164819631826118,0.857338837900942,3.1322098506571,0.236167225021328,-0.178527306323144,-0.0829959877887068,"herb","Perennial",-0.396102042899081,3
"Aster yunnanensis","Hermaphrodite","self_incompatible","none",-0.844229699342505,"Capitulum","actinomorphic",-0.233628337515265,-0.164819631826118,0.466910196069507,2.28000167203413,-0.110010201665735,-0.178527306323144,-0.0829959877887068,"herb","Perennial",-0.396102042899081,3
"Astilbe thunbergii","Hermaphrodite","self_compatible","none",-0.113819950510392,"Brush","actinomorphic",-0.199716476880288,0.558940084296123,-0.369722607854996,-0.471413304662909,-0.52659659649254,-0.532538803224969,-0.0675083166311842,"herb","Perennial",-0.396102042899081,3
"Astragalus alpinus","Hermaphrodite","self_incompatible","none",-0.844229699342505,"Tube","zygomorphic",-0.220408459640613,-0.130931217024407,-0.392032815959649,-0.325320474041827,0.0601448046719737,0.595872843149598,-0.125122453337168,"herb","Perennial",-0.396102042899081,3
"Astragalus canadensis","Hermaphrodite","self_incompatible","none",-0.844229699342505,"Tube","zygomorphic",-0.199716476880288,-0.0220041694474815,-0.258171567331729,-0.520110914869936,0.0660122186836188,0.0980441756314064,-0.122024919105664,"herb","Perennial",-0.396102042899081,3
"Astragalus mexicanus","Hermaphrodite","self_incompatible","none",-0.844229699342505,"Tube","zygomorphic",-0.199716476880288,-0.130931217024407,-0.146620526808462,-0.2766228638348,0.294841365137779,0.0980441756314064,-0.122024919105664,"herb","Perennial",-0.396102042899081,3
"Astragalus pullus","Hermaphrodite","self_incompatible","none",-0.844229699342505,"Tube","zygomorphic",-0.220408459640613,-0.118828211738082,-0.258171567331729,-0.520110914869936,-0.0572034755609291,0.374615657585957,-0.11954689172046,"shrub","Perennial",-0.396102042899081,3
"Atamisquea emarginata","Hermaphrodite","self_incompatible","none",-0.721327831973623,"Open","zygomorphic",0.915351482981664,-0.152716626539793,-0.0350694862851946,-0.130530033213718,0.0313317321186904,-0.0678987135413241,-0.115210343796354,"shrub","Perennial",0.637610538552188,3
"Aureolaria grandiflora","Hermaphrodite","self_incompatible","none",-0.844229699342505,"Campanulate","actinomorphic",-0.232478782917469,-0.130931217024407,0.411134675807874,0.843422170926826,2.143076778806,1.25964439984052,-0.0675083166311842,"herb","Perennial",-0.38133472030692,3
"Avicennia germinans","Hermaphrodite","self_compatible","low",-0.493081506859986,"Tube","actinomorphic",0.340574184083751,-0.106725206451757,0.18803259476134,-0.2766228638348,-0.291900036026735,-0.289155899104965,-0.126980973876071,"tree","Perennial",3.44340183106278,3
"Ayenia tomentosa","Hermaphrodite","self_incompatible","none",-0.844229699342505,"Open","actinomorphic",-0.232478782917469,-0.130931217024407,-0.481273648378263,-0.117238753868587,-0.346195857300212,-0.621041677450426,-0.123263932798266,"herb","Perennial",-0.396102042899081,3
"Azorina vidalii","Hermaphrodite","self_compatible","none",-0.844229699342505,"Campanulate","actinomorphic",-0.228455341825184,-0.138193020196202,0.18803259476134,-0.227925253627773,0.76423448606939,0.927758621495059,0.150714166464049,"shrub","Perennial",-0.337032752530437,3
"Bacopa monnieri","Hermaphrodite","self_compatible","low",-0.387737049115231,"Campanulate","actinomorphic",-0.233053560216367,-0.164819631826118,-0.76015124968643,-0.398366889352368,-0.0572034755609291,-0.278093039826783,-0.0191867826197135,"herb","Perennial",-0.396102042899081,2
"Badula insularis","Hermaphrodite","self_compatible","none",-0.165005458705979,"Open","actinomorphic",-0.199716476880288,-0.0946222011654321,-0.258171567331729,-0.301812104528943,-0.281180225606483,-0.621041677450426,-0.126980973876071,"tree","Perennial",0.342264086708969,3
"Badula platyphylla","Hermaphrodite","self_incompatible","none",-0.374849398679737,"Open","actinomorphic",-0.199716476880288,-0.0946222011654321,-0.258171567331729,-0.21752018789286,-0.326725599842072,-0.621041677450426,-0.126980973876071,"shrub","Perennial",-0.248428816977471,3
"Baeckea gunniana","Hermaphrodite","self_compatible","none",0.171873751034132,"Open","actinomorphic",-0.0617699251447886,-0.130931217024407,-0.146620526808462,-0.54445971997345,-0.567668494574056,-0.621041677450426,-0.117688371181558,"shrub","Perennial",-0.396102042899081,3
"Bakerella hoyifolia","Hermaphrodite","self_compatible","medium",0.929068672694215,"Tube","actinomorphic",-0.18822093090233,-0.0704161905927819,0.18803259476134,-0.563938764056261,0.793571556127616,2.03404454931326,-0.124502946490868,"herb","Perennial",-0.396102042899081,1
"Baptisia alba","Hermaphrodite","self_compatible","low",-0.387737049115231,"Papilionaceous","zygomorphic",-0.176725384924371,0.038510856984144,0.411134675807874,0.33974087851191,0.510426818724951,-0.0678987135413241,-0.110873795872248,"herb","Perennial",-0.396102042899081,2
"Baptisia bracteata","Hermaphrodite","self_compatible","low",-0.387737049115231,"Papilionaceous","zygomorphic",-0.165229838946413,-0.0946222011654321,0.411134675807874,-0.0818324230066912,0.294841365137779,0.595872843149598,-0.117998124604708,"herb","Perennial",-0.396102042899081,2
