motif,motif_functional_ID,counts_observed,motif_observed_probability
4,4_2_Bee_Lepidoptera_Syrphids,1354,5.708344891958823e-4
8,8_1_Bee_Bee_Bee_Syrphids,1352,5.699913067893891e-4
11,11_2_2_Non-syrphids-diptera_Non-syrphids-diptera_Non-syrphids-diptera,1351,5.695697155861424e-4
9,9_1_3_Non-syrphids-diptera_Non-syrphids-diptera_Non-syrphids-diptera,1349,5.687265331796493e-4
4,4_2_Bee_Bee_Syrphids,1334,5.624026651309505e-4
8,8_3_Bee_Bee_Non-bee-Hymenoptera_Non-bee-Hymenoptera,1325,5.586083443017312e-4
10,10_2_3_Bee_Syrphids_Bee,1318,5.55657205879005e-4
15,15_4_2_4_Non-syrphids-diptera_Bee,1315,5.543924322692652e-4
9,9_1_2_Bee_Non-syrphids-diptera_Bee,1313,5.53549249862772e-4
9,9_2_4_Non-bee-Hymenoptera_Non-syrphids-diptera_Bee,1313,5.53549249862772e-4
9,9_4_2_Bee_Non-syrphids-diptera_Bee,1305,5.501765202367994e-4
9,9_4_4_Bee_Non-syrphids-diptera_Lepidoptera,1305,5.501765202367994e-4
9,9_4_4_Non-syrphids-diptera_Syrphids_Bee,1304,5.497549290335527e-4
4,4_3_Non-syrphids-diptera_Non-syrphids-diptera_Non-syrphids-diptera,1303,5.493333378303062e-4
9,9_3_2_Bee_Syrphids_Bee,1291,5.442742433913471e-4
15,15_3_2_3_Bee_Bee,1290,5.438526521881005e-4
8,8_3_Lepidoptera_Non-syrphids-diptera_Non-syrphids-diptera_Syrphids,1289,5.434310609848539e-4
9,9_1_2_Non-syrphids-diptera_Non-syrphids-diptera_Bee,1284,5.41323104968621e-4
13,13_2_2_2_Syrphids_Bee,1283,5.409015137653744e-4
10,10_4_4_Bee_Non-syrphids-diptera_Non-syrphids-diptera,1282,5.404799225621278e-4
8,8_1_Bee_Bee_Bee_Non-syrphids-diptera,1277,5.383719665458948e-4
10,10_4_4_Bee_Non-syrphids-diptera_Bee,1268,5.345776457166755e-4
13,13_2_2_5_Bee_Bee,1266,5.337344633101823e-4
5,5_3_3_Bee_Bee,1265,5.333128721069358e-4
3,3_4_Bee_Non-syrphids-diptera,1264,5.328912809036892e-4
8,8_3_Bee_Non-bee-Hymenoptera_Non-bee-Hymenoptera_Non-syrphids-diptera,1264,5.328912809036892e-4
9,9_5_5_Bee_Bee_Bee,1256,5.295185512777165e-4
9,9_2_4_Non-syrphids-diptera_Non-syrphids-diptera_Syrphids,1253,5.282537776679767e-4
8,8_2_Bee_Bee_Coleoptera_Syrphids,1245,5.24881048042004e-4
17,17_2_2_3_3_Bee,1244,5.244594568387574e-4
9,9_4_2_Bee_Non-syrphids-diptera_Non-syrphids-diptera,1240,5.22773092025771e-4
9,9_1_4_Bee_Lepidoptera_Bee,1234,5.202435448062915e-4
4,4_2_Bee_Lepidoptera_Non-syrphids-diptera,1231,5.189787711965517e-4
5,5_3_4_Bee_Bee,1225,5.164492239770722e-4
13,13_2_3_4_Coleoptera_Bee,1218,5.134980855543461e-4
9,9_3_2_Syrphids_Syrphids_Bee,1210,5.101253559283733e-4
8,8_4_Bee_Bee_Coleoptera_Lepidoptera,1208,5.092821735218801e-4
9,9_1_2_Bee_Syrphids_Bee,1208,5.092821735218801e-4
4,4_2_Lepidoptera_Syrphids_Syrphids,1199,5.054878526926608e-4
8,8_3_Bee_Bee_Bee_Coleoptera,1199,5.054878526926608e-4
5,5_4_2_Bee_Bee,1192,5.025367142699347e-4
13,13_3_5_3_Bee_Bee,1182,4.983208022374689e-4
10,10_2_4_Lizards_Non-syrphids-diptera_Bee,1178,4.966344374244825e-4
13,13_2_2_3_Non-syrphids-diptera_Bee,1177,4.962128462212359e-4
13,13_2_2_2_Non-syrphids-diptera_Non-syrphids-diptera,1176,4.957912550179893e-4
9,9_3_2_Bee_Syrphids_Syrphids,1158,4.882026133595507e-4
3,3_3_Bee_Bee,1156,4.873594309530575e-4
8,8_3_Non-bee-Hymenoptera_Non-bee-Hymenoptera_Non-syrphids-diptera_Syrphids,1154,4.8651624854656434e-4
14,14_3_3_2_Bee_Bee,1150,4.8482988373357795e-4
9,9_4_4_Non-syrphids-diptera_Non-syrphids-diptera_Coleoptera,1148,4.839867013270848e-4
13,13_2_2_4_Syrphids_Bee,1144,4.8230033651409845e-4
2,2_2_4_Bee,1142,4.814571541076052e-4
11,11_2_2_Non-syrphids-diptera_Bee_Bee,1141,4.8103556290435864e-4
9,9_3_4_Bee_Non-syrphids-diptera_Lepidoptera,1138,4.797707892946189e-4
4,4_3_Bee_Non-bee-Hymenoptera_Syrphids,1136,4.789276068881257e-4
9,9_1_2_Lepidoptera_Non-syrphids-diptera_Bee,1136,4.789276068881257e-4
8,8_5_Bee_Lepidoptera_Non-syrphids-diptera_Syrphids,1130,4.7639805966864616e-4
9,9_2_2_Non-bee-Hymenoptera_Non-syrphids-diptera_Bee,1128,4.75554877262153e-4
10,10_1_3_Non-syrphids-diptera_Non-syrphids-diptera_Non-syrphids-diptera,1123,4.734469212459201e-4
8,8_4_Bee_Coleoptera_Lizards_Non-syrphids-diptera,1122,4.7302533004267344e-4
8,8_3_Lepidoptera_Syrphids_Syrphids_Syrphids,1121,4.7260373883942686e-4
8,8_3_Bee_Non-syrphids-diptera_Non-syrphids-diptera_Non-syrphids-diptera,1119,4.717605564329337e-4
8,8_3_Bee_Bee_Coleoptera_Non-syrphids-diptera,1118,4.713389652296871e-4
12,12_2_3_Bee_Bee_Bee,1117,4.709173740264405e-4
8,8_5_Bee_Bee_Lepidoptera_Lepidoptera,1116,4.7049578282319394e-4
8,8_5_Bee_Bee_Bee_Non-syrphids-diptera,1115,4.7007419161994735e-4
5,5_2_5_Bee_Bee,1114,4.6965260041670077e-4
10,10_4_5_Bee_Bee_Bee,1113,4.6923100921345413e-4
8,8_2_Bee_Bee_Non-bee-Hymenoptera_Non-syrphids-diptera,1112,4.6880941801020755e-4
13,13_2_4_4_Lizards_Bee,1111,4.6838782680696096e-4
10,10_2_2_Bee_Non-syrphids-diptera_Bee,1103,4.6501509718098824e-4
13,13_2_3_2_Syrphids_Bee,1095,4.6164236755501557e-4
13,13_2_4_2_Non-syrphids-diptera_Non-syrphids-diptera,1087,4.5826963792904284e-4
9,9_1_4_Bee_Non-syrphids-diptera_Lepidoptera,1086,4.5784804672579626e-4
8,8_4_Non-bee-Hymenoptera_Non-syrphids-diptera_Non-syrphids-diptera_Syrphids,1080,4.553184995063167e-4
10,10_2_4_Bee_Syrphids_Bee,1077,4.5405372589657695e-4
13,13_2_2_4_Lizards_Bee,1077,4.5405372589657695e-4
9,9_2_2_Bee_Syrphids_Bee,1073,4.5236736108359056e-4
8,8_5_Bee_Lepidoptera_Lepidoptera_Non-syrphids-diptera,1070,4.511025874738508e-4
13,13_2_4_2_Lizards_Bee,1068,4.5025940506735764e-4
11,11_3_5_Bee_Bee_Bee,1061,4.473082666446315e-4
17,17_2_3_3_4_Bee,1058,4.4604349303489175e-4
9,9_2_2_Bee_Non-syrphids-diptera_Non-syrphids-diptera,1055,4.4477871942515194e-4
6,6_2_2_Bee_Bee,1045,4.4056280739268605e-4
9,9_3_2_Lepidoptera_Syrphids_Bee,1045,4.4056280739268605e-4
9,9_2_2_Non-syrphids-diptera_Syrphids_Syrphids,1034,4.3592530415697357e-4
14,14_2_3_4_Bee_Bee,1034,4.3592530415697357e-4
8,8_3_Syrphids_Syrphids_Syrphids_Syrphids,1033,4.35503712953727e-4
10,10_2_3_Bee_Non-syrphids-diptera_Bee,1030,4.3423893934398724e-4
5,5_3_4_Non-syrphids-diptera_Bee,1022,4.308662097180145e-4
6,6_2_4_Bee_Bee,1015,4.2791507129528837e-4
13,13_2_2_2_Non-bee-Hymenoptera_Bee,1010,4.2580711527905545e-4
13,13_2_5_3_Bee_Bee,1004,4.232775680595759e-4
14,14_3_5_2_Bee_Bee,1004,4.232775680595759e-4
9,9_4_4_Non-syrphids-diptera_Non-syrphids-diptera_Syrphids,1003,4.228559768563293e-4
8,8_2_Bee_Non-bee-Hymenoptera_Non-syrphids-diptera_Syrphids,998,4.2074802084009634e-4
13,13_2_2_2_Coleoptera_Bee,997,4.2032642963684975e-4
15,15_3_2_5_Bee_Bee,997,4.2032642963684975e-4
13,13_2_5_4_Bee_Bee,991,4.1779688241737025e-4
9,9_3_4_Non-syrphids-diptera_Non-syrphids-diptera_Lepidoptera,988,4.1653210880763044e-4
8,8_4_Bee_Non-bee-Hymenoptera_Non-syrphids-diptera_Syrphids,976,4.114730143686714e-4
5,5_2_4_Coleoptera_Bee,973,4.1020824075893163e-4
9,9_3_4_Non-syrphids-diptera_Syrphids_Bee,973,4.1020824075893163e-4
9,9_4_4_Non-bee-Hymenoptera_Non-syrphids-diptera_Bee,973,4.1020824075893163e-4
3,3_2_Bee_Non-syrphids-diptera,972,4.0978664955568505e-4
11,11_4_2_Non-syrphids-diptera_Bee_Non-syrphids-diptera,969,4.0852187594594524e-4
9,9_3_3_Non-syrphids-diptera_Non-syrphids-diptera_Non-syrphids-diptera,968,4.0810028474269866e-4
8,8_2_Coleoptera_Lepidoptera_Lepidoptera_Syrphids,966,4.072571023362055e-4
5,5_3_5_Bee_Bee,963,4.0599232872646574e-4
4,4_4_Bee_Bee_Lepidoptera,961,4.0514914631997257e-4
16,16_2_2_3_Bee_Bee,961,4.0514914631997257e-4
15,15_2_3_4_Bee_Bee,959,4.0430596391347935e-4
11,11_3_3_Bee_Bee_Bee,958,4.0388437271023276e-4
13,13_1_2_2_Non-syrphids-diptera_Non-syrphids-diptera,957,4.034627815069862e-4
8,8_5_Bee_Bee_Lepidoptera_Syrphids,954,4.0219800789724643e-4
8,8_2_Lepidoptera_Lepidoptera_Lepidoptera_Syrphids,953,4.0177641669399984e-4
9,9_3_2_Syrphids_Syrphids_Syrphids,945,3.984036870680271e-4
4,4_2_Bee_Coleoptera_Non-syrphids-diptera,944,3.9798209586478054e-4
9,9_5_2_Lepidoptera_Syrphids_Bee,940,3.9629573105179415e-4
2,2_2_2_Bee,937,3.950309574420544e-4
8,8_3_Non-syrphids-diptera_Non-syrphids-diptera_Non-syrphids-diptera_Syrphids,935,3.941877750355612e-4
14,14_2_4_4_Non-syrphids-diptera_Non-syrphids-diptera,935,3.941877750355612e-4
4,4_2_Syrphids_Syrphids_Syrphids,932,3.929230014258215e-4
9,9_3_2_Lepidoptera_Non-syrphids-diptera_Bee,930,3.9207981901932825e-4
10,10_2_4_Lepidoptera_Non-syrphids-diptera_Bee,930,3.9207981901932825e-4
4,4_4_Non-bee-Hymenoptera_Non-syrphids-diptera_Non-syrphids-diptera,927,3.908150454095885e-4
9,9_2_4_Bee_Lepidoptera_Bee,921,3.8828549819010894e-4
11,11_5_3_Bee_Bee_Bee,921,3.8828549819010894e-4
10,10_2_2_Non-syrphids-diptera_Syrphids_Bee,920,3.8786390698686236e-4
8,8_1_Bee_Bee_Syrphids_Syrphids,916,3.86177542173876e-4
8,8_3_Non-bee-Hymenoptera_Non-bee-Hymenoptera_Syrphids_Syrphids,916,3.86177542173876e-4
17,17_2_2_3_5_Bee,914,3.8533435976738286e-4
9,9_2_2_Coleoptera_Non-syrphids-diptera_Bee,913,3.849127685641363e-4
9,9_2_4_Non-syrphids-diptera_Syrphids_Non-syrphids-diptera,912,3.8449117736088964e-4
10,10_4_4_Non-syrphids-diptera_Syrphids_Bee,912,3.8449117736088964e-4
8,8_1_Bee_Bee_Bee_Bee,908,3.828048125479033e-4
10,10_4_4_Non-syrphids-diptera_Syrphids_Non-syrphids-diptera,903,3.806968565316703e-4
11,11_4_4_Non-syrphids-diptera_Bee_Bee,902,3.8027526532842374e-4
16,16_2_3_4_Bee_Bee,901,3.7985367412517716e-4
9,9_1_5_Bee_Bee_Bee,899,3.79010491718684e-4
9,9_4_4_Non-syrphids-diptera_Syrphids_Non-syrphids-diptera,899,3.79010491718684e-4
3,3_2_Non-syrphids-diptera_Non-syrphids-diptera,897,3.781673093121908e-4
11,11_2_4_Non-syrphids-diptera_Bee_Syrphids,897,3.781673093121908e-4
9,9_4_2_Non-syrphids-diptera_Syrphids_Bee,890,3.752161708894647e-4
8,8_5_Bee_Bee_Syrphids_Syrphids,885,3.7310821487323176e-4
4,4_2_Lepidoptera_Non-syrphids-diptera_Non-syrphids-diptera,883,3.7226503246673854e-4
9,9_3_2_Bee_Non-syrphids-diptera_Syrphids,879,3.705786676537522e-4
9,9_3_2_Lepidoptera_Syrphids_Syrphids,874,3.6847071163751923e-4
9,9_4_4_Lizards_Non-syrphids-diptera_Bee,872,3.6762752923102606e-4
9,9_2_4_Bee_Coleoptera_Bee,870,3.667843468245329e-4
4,4_3_Bee_Bee_Non-bee-Hymenoptera,867,3.6551957321479314e-4
10,10_2_4_Coleoptera_Non-syrphids-diptera_Non-syrphids-diptera,860,3.62568434792067e-4
9,9_2_4_Lepidoptera_Non-syrphids-diptera_Bee,859,3.621468435888204e-4
10,10_2_4_Non-bee-Hymenoptera_Non-syrphids-diptera_Non-syrphids-diptera,857,3.6130366118232725e-4
11,11_2_4_Coleoptera_Bee_Non-syrphids-diptera,856,3.6088206997908067e-4
8,8_4_Bee_Bee_Bee_Coleoptera,855,3.6046047877583403e-4
9,9_2_4_Non-syrphids-diptera_Non-syrphids-diptera_Coleoptera,849,3.579309315563545e-4
15,15_4_2_4_Bee_Bee,846,3.566661579466148e-4
8,8_4_Bee_Bee_Lepidoptera_Syrphids,845,3.5624456674336814e-4
13,13_2_4_4_Non-syrphids-diptera_Syrphids,845,3.5624456674336814e-4
4,4_3_Bee_Non-bee-Hymenoptera_Non-syrphids-diptera,838,3.5329342832064205e-4
11,11_3_2_Non-syrphids-diptera_Non-syrphids-diptera_Non-syrphids-diptera,835,3.5202865471090224e-4
8,8_5_Bee_Bee_Non-syrphids-diptera_Syrphids,834,3.5160706350765566e-4
15,15_2_2_4_Syrphids_Bee,833,3.511854723044091e-4
11,11_2_2_Non-syrphids-diptera_Bee_Syrphids,830,3.499206986946693e-4
4,4_3_Non-syrphids-diptera_Syrphids_Syrphids,829,3.4949910749142274e-4
9,9_2_4_Lizards_Non-syrphids-diptera_Non-syrphids-diptera,829,3.4949910749142274e-4
13,13_2_4_4_Non-bee-Hymenoptera_Bee,829,3.4949910749142274e-4
5,5_2_2_Syrphids_Bee,826,3.4823433388168294e-4
8,8_2_Bee_Bee_Lepidoptera_Lepidoptera,826,3.4823433388168294e-4
15,15_4_2_2_Bee_Bee,822,3.465479690686966e-4
16,16_2_2_2_Bee_Bee,822,3.465479690686966e-4
9,9_2_2_Non-syrphids-diptera_Non-syrphids-diptera_Syrphids,817,3.444400130524636e-4
11,11_4_2_Non-syrphids-diptera_Bee_Bee,817,3.444400130524636e-4
14,14_2_4_2_Bee_Non-syrphids-diptera,817,3.444400130524636e-4
9,9_4_2_Non-bee-Hymenoptera_Non-syrphids-diptera_Bee,808,3.4064569222324437e-4
10,10_2_4_Non-syrphids-diptera_Syrphids_Non-syrphids-diptera,808,3.4064569222324437e-4
9,9_3_4_Coleoptera_Non-syrphids-diptera_Non-syrphids-diptera,806,3.3980250981675115e-4
10,10_4_4_Coleoptera_Non-syrphids-diptera_Bee,806,3.3980250981675115e-4
13,13_3_3_4_Bee_Bee,806,3.3980250981675115e-4
13,13_4_4_2_Bee_Bee,805,3.3938091861350457e-4
10,10_1_2_Bee_Bee_Bee,801,3.3769455380051823e-4
12,12_2_5_Bee_Bee_Bee,800,3.3727296259727165e-4
13,13_2_2_3_Non-syrphids-diptera_Non-syrphids-diptera,800,3.3727296259727165e-4
5,5_3_2_Non-syrphids-diptera_Bee,798,3.364297801907784e-4
15,15_5_2_2_Bee_Bee,797,3.3600818898753184e-4
9,9_3_2_Bee_Non-syrphids-diptera_Non-syrphids-diptera,796,3.3558659778428526e-4
8,8_1_Bee_Bee_Non-syrphids-diptera_Syrphids,794,3.347434153777921e-4
4,4_4_Bee_Non-bee-Hymenoptera_Non-syrphids-diptera,792,3.339002329712989e-4
5,5_4_2_Non-syrphids-diptera_Non-syrphids-diptera,792,3.339002329712989e-4
11,11_3_4_Non-syrphids-diptera_Bee_Non-syrphids-diptera,789,3.3263545936155917e-4
13,13_4_4_4_Non-syrphids-diptera_Non-syrphids-diptera,789,3.3263545936155917e-4
5,5_5_3_Bee_Bee,788,3.3221386815831253e-4
9,9_2_4_Coleoptera_Coleoptera_Bee,784,3.305275033453262e-4
8,8_4_Coleoptera_Lepidoptera_Lepidoptera_Non-syrphids-diptera,783,3.301059121420796e-4
8,8_5_Bee_Lepidoptera_Lepidoptera_Syrphids,783,3.301059121420796e-4
9,9_2_2_Bee_Non-syrphids-diptera_Syrphids,781,3.2926272973558644e-4
13,13_1_3_2_Bee_Bee,781,3.2926272973558644e-4
3,3_5_Bee_Bee,777,3.2757636492260005e-4
6,6_2_3_Bee_Bee,776,3.2715477371935347e-4
2,2_2_3_Bee,773,3.258900001096137e-4
9,9_3_4_Lepidoptera_Non-syrphids-diptera_Non-syrphids-diptera,773,3.258900001096137e-4
11,11_4_3_Bee_Bee_Bee,773,3.258900001096137e-4
13,13_2_4_3_Bee_Bee,773,3.258900001096137e-4
9,9_4_4_Non-bee-Hymenoptera_Non-syrphids-diptera_Non-syrphids-diptera,772,3.2546840890636714e-4
4,4_3_Bee_Non-syrphids-diptera_Non-syrphids-diptera,761,3.2083090567065466e-4
8,8_1_Bee_Non-syrphids-diptera_Non-syrphids-diptera_Non-syrphids-diptera,761,3.2083090567065466e-4
10,10_4_4_Coleoptera_Non-syrphids-diptera_Non-syrphids-diptera,759,3.1998772326416144e-4
5,5_2_3_Non-syrphids-diptera_Non-syrphids-diptera,758,3.1956613206091485e-4
8,8_1_Bee_Bee_Non-bee-Hymenoptera_Non-syrphids-diptera,755,3.183013584511751e-4
8,8_4_Non-syrphids-diptera_Non-syrphids-diptera_Syrphids_Syrphids,755,3.183013584511751e-4
8,8_1_Bee_Bee_Bee_Coleoptera,754,3.178797672479285e-4
8,8_2_Non-bee-Hymenoptera_Non-syrphids-diptera_Non-syrphids-diptera_Non-syrphids-diptera,754,3.178797672479285e-4
8,8_2_Coleoptera_Lepidoptera_Lepidoptera_Non-syrphids-diptera,753,3.1745817604468193e-4
13,13_2_2_4_Non-syrphids-diptera_Non-syrphids-diptera,753,3.1745817604468193e-4
9,9_5_2_Non-syrphids-diptera_Non-syrphids-diptera_Bee,749,3.1577181123169554e-4
10,10_2_2_Bee_Syrphids_Bee,749,3.1577181123169554e-4
9,9_2_4_Non-syrphids-diptera_Non-syrphids-diptera_Lizards,743,3.1324226401221604e-4
13,13_4_4_2_Birds_Bee,743,3.1324226401221604e-4
14,14_2_3_3_Bee_Bee,743,3.1324226401221604e-4
8,8_4_Coleoptera_Lepidoptera_Non-syrphids-diptera_Syrphids,738,3.1113430799598307e-4
15,15_4_4_4_Non-syrphids-diptera_Bee,736,3.102911255894899e-4
13,13_4_4_2_Non-bee-Hymenoptera_Bee,735,3.098695343862433e-4
8,8_2_Lepidoptera_Lepidoptera_Lepidoptera_Non-syrphids-diptera,733,3.0902635197975015e-4
10,10_5_5_Bee_Bee_Bee,731,3.081831695732569e-4
4,4_5_Bee_Bee_Syrphids,729,3.0733998716676376e-4
10,10_2_2_Non-bee-Hymenoptera_Non-syrphids-diptera_Bee,727,3.064968047602706e-4
13,13_2_2_2_Lizards_Bee,726,3.06075213557024e-4
8,8_2_Non-bee-Hymenoptera_Non-syrphids-diptera_Non-syrphids-diptera_Syrphids,721,3.0396725754079103e-4
13,13_2_3_4_Syrphids_Bee,721,3.0396725754079103e-4
8,8_2_Bee_Bee_Bee_Coleoptera,720,3.0354566633754445e-4
8,8_4_Lepidoptera_Lepidoptera_Non-syrphids-diptera_Syrphids,720,3.0354566633754445e-4
9,9_3_2_Lepidoptera_Non-syrphids-diptera_Syrphids,720,3.0354566633754445e-4
9,9_1_3_Bee_Bee_Bee,719,3.0312407513429787e-4
9,9_4_4_Non-syrphids-diptera_Non-syrphids-diptera_Lizards,719,3.0312407513429787e-4
10,10_3_3_Bee_Syrphids_Bee,719,3.0312407513429787e-4
9,9_1_4_Non-syrphids-diptera_Non-syrphids-diptera_Non-syrphids-diptera,717,3.022808927278047e-4
13,13_1_3_4_Non-syrphids-diptera_Bee,716,3.018593015245581e-4
8,8_2_Bee_Coleoptera_Non-bee-Hymenoptera_Non-syrphids-diptera,713,3.0059452791481836e-4
3,3_4_Bee_Bee,711,2.9975134550832514e-4
9,9_5_2_Non-syrphids-diptera_Syrphids_Non-syrphids-diptera,710,2.9932975430507856e-4
9,9_4_2_Non-syrphids-diptera_Syrphids_Non-syrphids-diptera,707,2.980649806953388e-4
9,9_5_2_Non-syrphids-diptera_Syrphids_Lepidoptera,707,2.980649806953388e-4
9,9_2_4_Non-syrphids-diptera_Non-syrphids-diptera_Non-bee-Hymenoptera,706,2.976433894920922e-4
5,5_3_2_Non-syrphids-diptera_Non-syrphids-diptera,705,2.9722179828884564e-4
11,11_2_4_Non-syrphids-diptera_Non-syrphids-diptera_Non-syrphids-diptera,705,2.9722179828884564e-4
9,9_4_4_Lizards_Non-syrphids-diptera_Non-syrphids-diptera,697,2.938490686628729e-4
10,10_2_2_Coleoptera_Non-syrphids-diptera_Bee,697,2.938490686628729e-4
9,9_1_4_Coleoptera_Non-syrphids-diptera_Bee,696,2.9342747745962633e-4
9,9_2_4_Bee_Lepidoptera_Non-syrphids-diptera,696,2.9342747745962633e-4
10,10_3_4_Bee_Non-syrphids-diptera_Bee,695,2.9300588625637974e-4
4,4_3_Bee_Lepidoptera_Syrphids,693,2.921627038498866e-4
14,14_2_3_5_Bee_Bee,687,2.89633156630407e-4
10,10_2_4_Non-syrphids-diptera_Non-syrphids-diptera_Syrphids,684,2.8836838302066727e-4
4,4_2_Bee_Non-bee-Hymenoptera_Non-syrphids-diptera,683,2.8794679181742063e-4
13,13_3_3_3_Bee_Bee,683,2.8794679181742063e-4
4,4_1_Non-syrphids-diptera_Non-syrphids-diptera_Non-syrphids-diptera,680,2.866820182076809e-4
9,9_5_2_Bee_Syrphids_Bee,678,2.858388358011877e-4
13,13_2_4_3_Syrphids_Bee,677,2.854172445979411e-4
10,10_2_4_Bee_Non-syrphids-diptera_Syrphids,675,2.8457406219144796e-4
13,13_3_4_2_Syrphids_Bee,672,2.8330928858170815e-4
10,10_2_5_Lepidoptera_Syrphids_Bee,671,2.8288769737846157e-4
13,13_3_5_5_Bee_Bee,671,2.8288769737846157e-4
8,8_1_Bee_Non-syrphids-diptera_Non-syrphids-diptera_Syrphids,669,2.820445149719684e-4
4,4_3_Non-bee-Hymenoptera_Non-syrphids-diptera_Syrphids,667,2.8120133256547523e-4
10,10_2_4_Bee_Coleoptera_Bee,664,2.7993655895573543e-4
8,8_4_Bee_Non-syrphids-diptera_Syrphids_Syrphids,659,2.778286029395025e-4
9,9_2_4_Non-bee-Hymenoptera_Non-syrphids-diptera_Non-syrphids-diptera,659,2.778286029395025e-4
8,8_1_Bee_Non-bee-Hymenoptera_Non-syrphids-diptera_Non-syrphids-diptera,658,2.774070117362559e-4
9,9_2_2_Lepidoptera_Non-syrphids-diptera_Syrphids,657,2.7698542053300934e-4
9,9_5_2_Lepidoptera_Non-syrphids-diptera_Bee,657,2.7698542053300934e-4
14,14_2_2_4_Bee_Bee,657,2.7698542053300934e-4
9,9_1_4_Non-syrphids-diptera_Non-syrphids-diptera_Syrphids,653,2.7529905572002295e-4
9,9_3_2_Non-syrphids-diptera_Syrphids_Non-syrphids-diptera,653,2.7529905572002295e-4
15,15_2_2_2_Non-syrphids-diptera_Bee,653,2.7529905572002295e-4
9,9_4_4_Bee_Coleoptera_Non-syrphids-diptera,650,2.740342821102832e-4
13,13_4_4_2_Syrphids_Bee,650,2.740342821102832e-4
11,11_2_2_Non-syrphids-diptera_Bee_Non-syrphids-diptera,649,2.736126909070366e-4
13,13_2_3_4_Lizards_Bee,649,2.736126909070366e-4
9,9_2_1_Bee_Bee_Bee,647,2.7276950850054345e-4
9,9_3_3_Bee_Syrphids_Bee,647,2.7276950850054345e-4
11,11_4_4_Non-syrphids-diptera_Bee_Coleoptera,647,2.7276950850054345e-4
4,4_4_Lizards_Non-syrphids-diptera_Non-syrphids-diptera,645,2.719263260940502e-4
8,8_3_Bee_Bee_Lepidoptera_Lepidoptera,642,2.706615524843105e-4
9,9_4_4_Bee_Bee_Non-syrphids-diptera,642,2.706615524843105e-4
4,4_1_Bee_Bee_Bee,640,2.698183700778173e-4
8,8_2_Bee_Coleoptera_Coleoptera_Non-syrphids-diptera,640,2.698183700778173e-4
4,4_1_Bee_Bee_Non-syrphids-diptera,638,2.6897518767132414e-4
8,8_2_Bee_Bee_Bee_Lepidoptera,638,2.6897518767132414e-4
10,10_3_4_Non-syrphids-diptera_Non-syrphids-diptera_Bee,636,2.6813200526483097e-4
9,9_2_2_Non-syrphids-diptera_Syrphids_Non-syrphids-diptera,635,2.6771041406158433e-4
9,9_2_3_Non-bee-Hymenoptera_Non-syrphids-diptera_Non-syrphids-diptera,635,2.6771041406158433e-4
4,4_2_Coleoptera_Non-syrphids-diptera_Syrphids,633,2.6686723165509116e-4
9,9_5_2_Non-syrphids-diptera_Syrphids_Syrphids,633,2.6686723165509116e-4
13,13_1_2_2_Bee_Bee,633,2.6686723165509116e-4
9,9_4_2_Bee_Syrphids_Bee,632,2.664456404518446e-4
3,3_2_Bee_Syrphids,631,2.66024049248598e-4
8,8_3_Bee_Lepidoptera_Lepidoptera_Syrphids,631,2.66024049248598e-4
9,9_2_4_Bee_Bee_Non-syrphids-diptera,630,2.656024580453514e-4
11,11_3_4_Non-syrphids-diptera_Bee_Bee,630,2.656024580453514e-4
1,1_2_Bee,629,2.6518086684210483e-4
16,16_2_4_4_Bee_Bee,629,2.6518086684210483e-4
11,11_4_4_Bee_Bee_Non-syrphids-diptera,624,2.6307291082587186e-4
10,10_2_4_Birds_Non-syrphids-diptera_Non-syrphids-diptera,621,2.618081372161321e-4
9,9_2_2_Lepidoptera_Non-syrphids-diptera_Bee,620,2.613865460128855e-4
8,8_5_Bee_Lepidoptera_Non-syrphids-diptera_Non-syrphids-diptera,617,2.6012177240314577e-4
13,13_1_3_4_Bee_Bee,617,2.6012177240314577e-4
15,15_3_2_4_Non-syrphids-diptera_Bee,617,2.6012177240314577e-4
13,13_2_3_2_Non-bee-Hymenoptera_Bee,614,2.5885699879340596e-4
9,9_1_5_Bee_Lepidoptera_Bee,613,2.584354075901594e-4
10,10_4_4_Non-bee-Hymenoptera_Non-syrphids-diptera_Non-syrphids-diptera,613,2.584354075901594e-4
13,13_3_5_4_Bee_Bee,612,2.580138163869128e-4
12,12_3_4_Bee_Bee_Bee,606,2.5548426916743324e-4
3,3_4_Coleoptera_Non-syrphids-diptera,605,2.5506267796418665e-4
8,8_1_Bee_Bee_Coleoptera_Non-syrphids-diptera,605,2.5506267796418665e-4
14,14_4_4_4_Bee_Non-syrphids-diptera,605,2.5506267796418665e-4
9,9_4_3_Non-syrphids-diptera_Non-syrphids-diptera_Non-syrphids-diptera,604,2.5464108676094007e-4
10,10_2_4_Lepidoptera_Non-syrphids-diptera_Non-syrphids-diptera,600,2.5295472194795373e-4
9,9_4_2_Bee_Non-syrphids-diptera_Syrphids,598,2.5211153954146057e-4
11,11_4_4_Non-syrphids-diptera_Coleoptera_Non-syrphids-diptera,598,2.5211153954146057e-4
15,15_4_2_4_Syrphids_Bee,598,2.5211153954146057e-4
8,8_1_Bee_Bee_Coleoptera_Coleoptera,597,2.5168994833821393e-4
11,11_2_4_Bee_Bee_Non-syrphids-diptera,597,2.5168994833821393e-4
9,9_2_4_Lepidoptera_Non-syrphids-diptera_Lepidoptera,596,2.5126835713496734e-4
