"","Breeding_system","IMPUTED_Compatibility","Autonomous_selfing_level","Autonomous_selfing_level_fruit_set","Flower_morphology","Flower_symmetry","Flowers_per_plant","Flowers_per_inflorescence","Floral_unit_width","Corolla_diameter_mean","Corolla_length_mean","STYLE_IMPUTED","OVULES_IMPUTED","life_form","lifespan","IMPUTED_plant_height_mean_m","Clusters"
"Faujasiopsis flexuosa","Hermaphrodite","self_compatible","low",-0.12301982435178,"Capitulum","actinomorphic",-0.225502549130211,0.00195511685944205,0.186090770991147,-0.598011918921277,-0.282522716203246,-0.0585122099227223,-0.102778654617035,"shrub","Perennial",-0.14727896816953,2
"Filipendula ulmaria","Hermaphrodite","self_compatible","high",2.5957542496546,"Open","actinomorphic",-0.164952618711652,1.2853497345677,2.41579854372442,-0.441819989578418,-0.602726353821062,-0.580559809901802,-0.126340691096113,"herb","Perennial",-0.330978377133647,1
"Flagellaria indica","Hermaphrodite","self_compatible","low",-0.281691982393367,"Campanulate","actinomorphic",-0.216362936991561,0.195675059155028,0.186090770991147,-0.637059901256991,-0.509926033781121,-0.608035999374385,-0.125720637504558,"vine","Perennial",1.54840788380694,2
"Fragaria virginiana","Dioecious","self_compatible","low",-0.213209150051963,"Open","actinomorphic",-0.232928483992865,-0.155442336255722,-0.583158410601831,-0.00253018830162711,-0.550526173798595,-0.608035999374385,-0.0655754391237544,"herb","Perennial",-0.316847653367177,2
"Frasera caroliniensis","Hermaphrodite","self_compatible","low",-0.0395400176474858,"Open","actinomorphic",-0.224931323371546,0.0140626132529162,4.42253553918436,0.412354624015342,-0.231724207681382,-0.168416967813055,-0.121380262363676,"herb","Perennial",-0.104886796870118,2
"Fraxinus americana","Dioecious","dioecious","none",-0.712461093035608,"Open","actinomorphic",1.56870382221917,0.0746000952202868,-0.0368800062821798,-0.61265491229717,-0.05172445358391,-0.608035999374385,-0.125100583913004,"tree","Perennial",5.78762501374812,4
"Freesia refracta","Hermaphrodite","self_incompatible","none",-0.712461093035608,"Tube","actinomorphic",-0.230072355199537,-0.153020836977027,2.41579854372442,0.75890546724481,0.876278746815504,0.381106821638608,-0.125100583913004,"herb","Perennial",-0.472285614798353,3
"Fumaria capreolata","Hermaphrodite","self_compatible","low",-0.0969018401548023,"Tube","zygomorphic",-0.224931323371546,-0.131227343468773,-0.393633249919503,-0.661464890216813,0.0642759464660167,0.600916337419273,-0.12665071789189,"vine","Perennial",-0.444024167265412,2
"Gaertnera petrinensis","Hermaphrodite","self_incompatible","low",-0.330469362019965,"Tube","actinomorphic",-0.176377133884965,0.0746000952202868,0.186090770991147,-0.270985066859666,0.238276546540907,0.106344926912776,-0.126340691096113,"shrub","Perennial",-0.217932587001883,2
"Gaertnera psychotrioides","Hermaphrodite","self_incompatible","low",-0.223747462865463,"Tube","actinomorphic",-0.176377133884965,0.0746000952202868,0.186090770991147,-0.270985066859666,0.0932760464784983,0.655868716364439,-0.126340691096113,"tree","Perennial",1.20927051341165,2
"Gaertnera rotundifolia","Hermaphrodite","self_incompatible","low",-0.223747462865463,"Tube","actinomorphic",-0.176377133884965,0.0746000952202868,0.186090770991147,-0.637059901256991,0.528277546665723,0.958106800562853,-0.126340691096113,"shrub","Perennial",0.417949982489294,2
"Galactia striata","Hermaphrodite","self_compatible","low",-0.0989722942456962,"Papilionaceous","zygomorphic",-0.227787452164874,-0.157863835534417,-0.750386493556826,-0.368605022698953,-0.33592543370623,-0.168416967813055,-0.120140155180566,"vine","Perennial",0.0788126120939998,5
"Galactites tomentosus","Hermaphrodite","self_compatible","low",-0.0572634054123868,"Capitulum","actinomorphic",-0.233156974296331,-0.160285334813111,0.409061548264474,2.1695138291225,0.325276846578352,0.381106821638608,-0.108979190532582,"herb","Short lived",-0.493481700448059,5
"Galactophora schomburgkiana","Hermaphrodite","self_compatible","low",-0.321937549837879,"Tube","actinomorphic",-0.233156974296331,-0.165128333370501,-0.37133617219217,0.461164601934985,2.76128524762681,1.48015440054193,-0.00196839886748877,"vine","Perennial",-0.217932587001883,2
"Galeopsis bifida","Hermaphrodite","self_compatible","high",2.5957542496546,"Tube","zygomorphic",-0.231786032475534,-0.131227343468773,-0.482821560828834,-0.417415000618596,0.151276246503462,0.381106821638608,-0.125100583913004,"herb","Short lived",-0.444024167265412,1
"Galium aparine","Hermaphrodite","self_compatible","high",2.5957542496546,"Open","actinomorphic",-0.229501129440871,-0.155442336255722,-0.661198182647495,-0.685869879176635,-0.57372625380858,-0.668483616214068,-0.126340691096113,"herb","Short lived",-0.288586205834236,1
"Galium palustre","Hermaphrodite","self_incompatible","low",-0.223747462865463,"Open","actinomorphic",-0.227787452164874,-0.155442336255722,-0.661198182647495,-0.563844934377526,-0.57372625380858,-0.630016950952451,-0.126340691096113,"herb","Perennial",-0.486416338564824,2
"Galium perpusillum","Dioecious","dioecious","none",-0.712461093035608,"Tube","actinomorphic",-0.231214806716868,-0.165128333370501,-0.661198182647495,-0.576047428857437,-0.579526273811076,-0.608035999374385,-0.126340691096113,"herb","Perennial",-0.554243812643883,4
"Galium propinquum","Hermaphrodite","self_incompatible","none",-0.712461093035608,"Open","actinomorphic",-0.230072355199537,-0.155442336255722,-0.661198182647495,-0.678548382488688,-0.536026123792354,-0.608035999374385,-0.126340691096113,"herb","Perennial",-0.542939233630706,3
"Galium saxatile","Hermaphrodite","self_incompatible","none",-0.712461093035608,"Open","actinomorphic",-0.227787452164874,-0.143334839862248,-0.705792338102161,-0.637059901256991,-0.57372625380858,-0.498131241484052,-0.126340691096113,"shrub","Perennial",-0.401631995966,3
"Galvezia leucantha","Hermaphrodite","self_compatible","low",-0.155304998627943,"Tube","zygomorphic",-0.231214806716868,-0.119119847075299,-0.772683571284159,-0.417415000618596,-0.0952246036026325,-0.553083620429219,-0.125100583913004,"shrub","Perennial",-0.359239824666589,5
"Gastonia crassa","Hermaphrodite","monoecious","low",-0.359330825809214,"Campanulate","actinomorphic",-0.22436009761288,0.0261701096463903,1.8583716005411,-0.441819989578418,0.354276946590833,-0.608035999374385,-0.12324042313834,"shrub","Perennial",0.841871695483412,2
"Gaura biennis","Hermaphrodite","self_compatible","high",2.5957542496546,"Open","zygomorphic",-0.227787452164874,-0.155442336255722,0.186090770991147,-0.124555133100736,-0.2257250536588,0.49101157952894,-0.125100583913004,"herb","Short lived",-0.274455482067765,1
"Gaylussacia baccata","Hermaphrodite","partially_self_compatible","low",-0.336527531366266,"Tube","actinomorphic",-0.00500940628526981,0.0746000952202868,1.74688621190444,-0.563844934377526,-0.2257250536588,-0.162921729918538,-0.121380262363676,"shrub","Perennial",-0.401631995966,2
"Geniostoma borbonicum","Hermaphrodite","self_compatible","low",-0.279234421159944,"Campanulate","actinomorphic",-0.176377133884965,0.0746000952202868,0.409061548264474,-0.368605022698953,-0.356225503714968,-0.591550285690835,-0.0872773148281682,"tree","Perennial",1.83102235913635,2
"Genista anglica","Hermaphrodite","self_incompatible","none",-0.712461093035608,"Papilionaceous","zygomorphic",-0.1192545580184,-0.131227343468773,-0.37133617219217,-0.368605022698953,0.0932760464784983,-0.00355983097755604,-0.116481838990394,"shrub","Perennial",-0.463807180538471,3
"Genista hirsuta","Hermaphrodite","self_incompatible","none",-0.712461093035608,"Papilionaceous","zygomorphic",0.109235745447861,-0.119119847075299,-0.37133617219217,-0.676107883592706,-0.138724753621355,0.282192539537308,-0.123569051541864,"shrub","Perennial",-0.316847653367177,3
"Genista pilosa","Hermaphrodite","self_incompatible","none",-0.712461093035608,"Papilionaceous","zygomorphic",-0.176377133884965,-0.094904854288351,-0.482821560828834,-0.417415000618596,-0.05172445358391,-0.00355983097755604,-0.119520101589011,"shrub","Perennial",-0.401631995966,3
"Gentiana andrewsii","Hermaphrodite","self_compatible","low",-0.562087668367871,"Tube","actinomorphic",-0.232357258234199,-0.143334839862248,1.30094465735778,0.156102239937214,1.54328104710258,0.93063061109027,-0.0345727595460205,"herb","Perennial",-0.401631995966,2
"Gentiana atuntsiensis","Hermaphrodite","self_compatible","none",-0.712461093035608,"Campanulate","actinomorphic",-0.232357258234199,-0.143334839862248,0.409061548264474,-0.0513401662212705,1.05027934689039,-0.223369346758221,-0.0345727595460205,"herb","Perennial",-0.528808509864236,3
"Gentiana chungtienensis","Hermaphrodite","self_compatible","none",-0.712461093035608,"Campanulate","actinomorphic",-0.230072355199537,-0.094904854288351,-0.4939700996925,0.192709723376947,0.499277446653242,-0.525607430956635,-0.0345727595460205,"herb","Short lived",-0.559896102150471,3
"Gentiana crassicaulis","Hermaphrodite","self_compatible","none",-0.712461093035608,"Campanulate","actinomorphic",-0.229501129440871,-0.0827973578948769,0.855003102811128,0.221995710128733,0.586277746690687,-0.470655052011469,-0.0345727595460205,"herb","Perennial",-0.514677786097765,3
"Gentiana saponaria","Hermaphrodite","self_compatible","none",-0.712461093035608,"Tube","actinomorphic",-0.232928483992865,-0.155442336255722,0.855003102811128,0.124375754289446,1.68828154716499,1.48015440054193,-0.0345727595460205,"herb","Perennial",-0.465220252915118,3
"Gentianella corymbifera","Hermaphrodite","self_compatible","low",-0.223747462865463,"Open","actinomorphic",-0.230072355199537,-0.094904854288351,1.30094465735778,0.0218748006581946,-0.05172445358391,0.93063061109027,-0.095338011518379,"herb","Short lived",-0.506199351837883,5
"Gentianella diemensis","Hermaphrodite","self_compatible","low",-0.223747462865463,"Open","actinomorphic",-0.232928483992865,-0.155442336255722,1.30094465735778,0.119494756497481,-0.05172445358391,0.93063061109027,-0.0748762429970746,"herb","Short lived",-0.497720917578,5
"Gentianella montana","Hermaphrodite","self_compatible","low",-0.223747462865463,"Open","actinomorphic",-0.232814238841132,-0.157863835534417,1.30094465735778,-0.0196136805735023,0.252776596547148,0.93063061109027,-0.0866572612366135,"herb","Short lived",0.446211430022235,5
"Geranium carolinianum","Hermaphrodite","self_compatible","high",2.5957542496546,"Open","actinomorphic",-0.232928483992865,-0.155442336255722,-0.770453863511426,-0.412534002826632,-0.556326193801091,0.710821095309605,-0.124480530321449,"herb","Short lived",-0.465220252915118,1
"Geranium delavayi","Hermaphrodite","self_compatible","low",-0.117860136217868,"Open","actinomorphic",-0.233271219448064,-0.162706834091806,-0.538564255147165,0.0950897675376597,-0.393925633731194,1.9307639078923,-0.121380262363676,"herb","Perennial",-0.418588864485765,2
"Geranium maculatum","Dioecious","partially_self_compatible","low",-0.223747462865463,"Open","actinomorphic",-0.232357258234199,-0.155442336255722,-0.369106464419437,0.46604559972695,0.12227614649098,-0.168416967813055,-0.121380262363676,"herb","Perennial",-0.429893443498942,2
"Geranium nepalense","Hermaphrodite","self_compatible","low",-0.128049188850978,"Open","actinomorphic",-0.232357258234199,-0.162706834091806,-0.650049643783829,-0.148960122060557,-0.05172445358391,-0.662988378319551,-0.121380262363676,"herb","Perennial",-0.429893443498942,2
"Geranium robertianum","Hermaphrodite","self_compatible","high",2.5957542496546,"Campanulate","actinomorphic",-0.232357258234199,-0.143334839862248,-0.538564255147165,0.0950897675376597,-0.0227243535714284,1.48015440054193,-0.121380262363676,"herb","Short lived",-0.486416338564824,1
"Geranium sibiricum","Hermaphrodite","self_compatible","low",-0.203227129401742,"Open","actinomorphic",-0.232357258234199,-0.155442336255722,-0.650049643783829,-0.148960122060557,-0.269225203677523,-0.168416967813055,-0.121380262363676,"herb","Perennial",-0.472285614798353,2
"Geum canadense","Hermaphrodite","self_compatible","low",-0.127905080985673,"Open","actinomorphic",-0.232928483992865,-0.165128333370501,-0.594306949465497,-0.0269351772614488,-0.486725953771135,-0.113464588867889,-0.126960744687668,"herb","Perennial",-0.401631995966,2
"Geum macrophyllum","Hermaphrodite","self_compatible","low",-0.141992564653294,"Open","actinomorphic",-0.232585748537666,-0.148177838419637,-0.681265552602095,-0.217294091148058,-0.39972565373369,-0.662988378319551,-0.126960744687668,"herb","Perennial",-0.373370548433059,2
"Geum rivale","Hermaphrodite","partially_self_compatible","low",-0.216228791632077,"Campanulate","actinomorphic",-0.232928483992865,-0.162706834091806,-0.650049643783829,-0.148960122060557,0.00627574644105332,0.0513925479676102,-0.126960744687668,"herb","Perennial",-0.451089529148647,2
"Geum uniflorum","Hermaphrodite","self_compatible","low",-0.137461312123308,"Open","actinomorphic",-0.233385464599797,-0.165128333370501,-0.37133617219217,0.461164601934985,0.412277146615797,-0.168416967813055,-0.126960744687668,"herb","Perennial",-0.542939233630706,2
"Geum vernum","Hermaphrodite","self_compatible","low",-0.195813093009686,"Open","actinomorphic",-0.232928483992865,-0.155442336255722,-0.61660402719283,-0.0757451551810922,-0.457725853758653,-0.487140765695019,-0.126960744687668,"herb","Perennial",-0.50761242421453,2
"Gillenia stipulacea","Hermaphrodite","self_compatible","low",-0.214161783598833,"Tube","actinomorphic",-0.232928483992865,-0.155442336255722,-0.304444939010172,0.607594535693915,-0.214125013653807,-0.498131241484052,-0.125100583913004,"herb","Perennial",-0.429893443498942,2
"Glechoma hederacea","Dioecious","self_compatible","none",-0.712461093035608,"Tube","zygomorphic",-0.232357258234199,-0.160285334813111,-0.37133617219217,-0.368605022698953,0.0932760464784983,0.0513925479676102,-0.125100583913004,"herb","Perennial",-0.540113088877412,3
"Gleditsia triacanthos","Monoecious","monoecious","none",-0.712461093035608,"Open","actinomorphic",2.05140332491108,0.123030080794183,-0.37133617219217,-0.515034956457883,-0.544726153796099,-0.662988378319551,-0.121380262363676,"tree","Perennial",4.37455263710106,4
"Glionnetia sericea","Hermaphrodite","self_compatible","low",-0.223747462865463,"Tube","actinomorphic",-0.224931323371546,-0.131227343468773,1.74688621190444,0.705214491533202,-0.086524573598888,0.381106821638608,-0.0655754391237544,"shrub","Perennial",0.983178933148118,2
"Glochidion acuminatum","Monoecious","monoecious","none",-0.712461093035608,"Tube","actinomorphic",-0.176377133884965,-0.155442336255722,-0.705792338102161,-0.685869879176635,-0.457725853758653,-0.580559809901802,-0.122620369546785,"shrub","Perennial",0.983178933148118,4
"Glochidion obovatum","Monoecious","monoecious","none",-0.712461093035608,"Open","actinomorphic",-0.176377133884965,-0.155442336255722,-0.817277726738824,-0.673667384696724,-0.530226103789858,-0.580559809901802,-0.121690289159453,"shrub","Perennial",-0.359239824666589,4
"Glochidion zeylanicum","Monoecious","monoecious","none",-0.712461093035608,"Open","actinomorphic",-0.176377133884965,-0.155442336255722,-0.482821560828834,-0.563844934377526,-0.515726053783617,-0.333274104648554,-0.120760208772121,"shrub","Perennial",0.417949982489294,4
"Gnaphalium polycephalum","Hermaphrodite","self_incompatible","none",-0.712461093035608,"Capitulum","actinomorphic",-0.231214806716868,-0.119119847075299,1.30094465735778,-0.558963936585562,-0.393925633731194,-0.706950281475684,-0.0860372076450588,"herb","Short lived",-0.444024167265412,3
"Gomphrena celosioides","Hermaphrodite","self_compatible","medium",1.91907383864979,"Tube","actinomorphic",-0.1192545580184,-0.0464748687144545,-0.37133617219217,-0.661464890216813,-0.312725353696245,-0.673978854108584,-0.126960744687668,"herb","Perennial",-0.528808509864236,1
"Gomphrena elegans","Hermaphrodite","self_compatible","medium",1.91907383864979,"Tube","actinomorphic",-0.222075194578218,0.0140626132529162,-0.234878056500894,-0.661464890216813,-0.457725853758653,-0.470655052011469,-0.126960744687668,"herb","Short lived",-0.288586205834236,1
"Gossypium barbadense","Hermaphrodite","self_compatible","high",2.10704061948446,"Open","actinomorphic",-0.230072355199537,-0.165128333370501,-0.699103214783961,-0.256342073483773,0.81827854679054,-0.366245532015653,-0.0965781187014884,"shrub","Perennial",-0.00597173050482375,1
"Gossypium darwinii","Hermaphrodite","self_compatible","none",-0.712461093035608,"Open","actinomorphic",-0.216362936991561,-0.165128333370501,0.632032325537801,2.65761360831894,1.45628074706514,2.0296781899936,-0.107429056553695,"shrub","Perennial",-0.260324758301294,3
