Network_id,Motif_pattern_id,Nodes,Motif_number,Plant_species,Pollinator_species
12_16_bartomeus_spain_2008_Villamanriquesur_unp,3,3,71,Cistus salviifolius,Eucera bolivari
12_16_bartomeus_spain_2008_Villamanriquesur_unp,3,3,71,Cistus salviifolius,Eristalinus taeniops
12_16_bartomeus_spain_2008_Villamanriquesur_unp,3,3,72,Cistus salviifolius,Eucera bolivari
12_16_bartomeus_spain_2008_Villamanriquesur_unp,3,3,72,Cistus salviifolius,Bibio sp.
12_16_bartomeus_spain_2008_Villamanriquesur_unp,3,3,73,Cistus salviifolius,Eucera bolivari
12_16_bartomeus_spain_2008_Villamanriquesur_unp,3,3,73,Cistus salviifolius,Dasypoda iberica
12_16_bartomeus_spain_2008_Villamanriquesur_unp,3,3,74,Cistus salviifolius,Eucera bolivari
12_16_bartomeus_spain_2008_Villamanriquesur_unp,3,3,74,Cistus salviifolius,Empis sp.
12_16_bartomeus_spain_2008_Villamanriquesur_unp,3,3,75,Cistus salviifolius,Eucera bolivari
12_16_bartomeus_spain_2008_Villamanriquesur_unp,3,3,75,Cistus salviifolius,Sphaerophoria scripta
12_16_bartomeus_spain_2008_Villamanriquesur_unp,3,3,76,Cistus salviifolius,Sphaerophoria scripta
12_16_bartomeus_spain_2008_Villamanriquesur_unp,3,3,76,Cistus salviifolius,Lasioglossum malachurum
12_16_bartomeus_spain_2008_Villamanriquesur_unp,3,3,77,Cistus salviifolius,Eristalinus taeniops
12_16_bartomeus_spain_2008_Villamanriquesur_unp,3,3,77,Cistus salviifolius,Lasioglossum malachurum
12_16_bartomeus_spain_2008_Villamanriquesur_unp,3,3,78,Cistus salviifolius,Bibio sp.
12_16_bartomeus_spain_2008_Villamanriquesur_unp,3,3,78,Cistus salviifolius,Lasioglossum malachurum
12_16_bartomeus_spain_2008_Villamanriquesur_unp,3,3,79,Cistus salviifolius,Dasypoda iberica
12_16_bartomeus_spain_2008_Villamanriquesur_unp,3,3,79,Cistus salviifolius,Lasioglossum malachurum
12_16_bartomeus_spain_2008_Villamanriquesur_unp,3,3,80,Cistus salviifolius,Empis sp.
12_16_bartomeus_spain_2008_Villamanriquesur_unp,3,3,80,Cistus salviifolius,Lasioglossum malachurum
12_16_bartomeus_spain_2008_Villamanriquesur_unp,3,3,81,Cistus salviifolius,Eristalinus taeniops
12_16_bartomeus_spain_2008_Villamanriquesur_unp,3,3,81,Cistus salviifolius,Sphaerophoria scripta
12_16_bartomeus_spain_2008_Villamanriquesur_unp,3,3,82,Cistus salviifolius,Eristalinus taeniops
12_16_bartomeus_spain_2008_Villamanriquesur_unp,3,3,82,Cistus salviifolius,Bibio sp.
12_16_bartomeus_spain_2008_Villamanriquesur_unp,3,3,83,Cistus salviifolius,Eristalinus taeniops
12_16_bartomeus_spain_2008_Villamanriquesur_unp,3,3,83,Cistus salviifolius,Dasypoda iberica
12_16_bartomeus_spain_2008_Villamanriquesur_unp,3,3,84,Cistus salviifolius,Eristalinus taeniops
12_16_bartomeus_spain_2008_Villamanriquesur_unp,3,3,84,Cistus salviifolius,Empis sp.
12_16_bartomeus_spain_2008_Villamanriquesur_unp,3,3,85,Cistus salviifolius,Bibio sp.
12_16_bartomeus_spain_2008_Villamanriquesur_unp,3,3,85,Cistus salviifolius,Sphaerophoria scripta
12_16_bartomeus_spain_2008_Villamanriquesur_unp,3,3,86,Cistus salviifolius,Bibio sp.
12_16_bartomeus_spain_2008_Villamanriquesur_unp,3,3,86,Cistus salviifolius,Dasypoda iberica
12_16_bartomeus_spain_2008_Villamanriquesur_unp,3,3,87,Cistus salviifolius,Bibio sp.
12_16_bartomeus_spain_2008_Villamanriquesur_unp,3,3,87,Cistus salviifolius,Empis sp.
12_16_bartomeus_spain_2008_Villamanriquesur_unp,3,3,88,Cistus salviifolius,Dasypoda iberica
12_16_bartomeus_spain_2008_Villamanriquesur_unp,3,3,88,Cistus salviifolius,Sphaerophoria scripta
